Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-03-26;Kosovo;227324;3130;0;1.38;0.00;98.62
2022-03-26;États-Unis;79948104;976910;0;1.22;0.00;98.78
2022-03-26;Timor-Leste;22821;130;0;0.57;0.00;99.43
2022-03-26;Tchad;7288;190;0;2.61;0.00;97.39
2022-03-26;Soudan du sud;17184;138;0;0.80;0.00;99.20
2022-03-26;Slovaquie;2408571;19251;0;0.80;0.00;99.20
2022-03-26;Soudan;61889;4901;0;7.92;0.00;92.08
2022-03-26;Serbie;1967771;15746;0;0.80;0.00;99.20
2022-03-26;Portugal;3534003;21545;0;0.61;0.00;99.39
2022-03-26;Pakistan;1523900;30345;0;1.99;0.00;98.01
2022-03-26;Oman;387922;4250;0;1.10;0.00;98.90
2022-03-26;Pays-Bas;7904943;22508;0;0.28;0.00;99.72
2022-03-26;Namibie;157576;4018;0;2.55;0.00;97.45
2022-03-26;Maurice;204200;968;0;0.47;0.00;99.53
2022-03-26;Madagascar;64009;1384;0;2.16;0.00;97.84
2022-03-26;Macao;82;0;0;0.00;0.00;100.00
2022-03-26;Libye;501420;6397;0;1.28;0.00;98.72
2022-03-26;Sri Lanka;660797;16454;0;2.49;0.00;97.51
2022-03-26;Kiribati;3065;13;0;0.42;0.00;99.58
2022-03-26;Jamaïque;128628;2875;0;2.24;0.00;97.76
2022-03-26;Hongrie;1839358;45258;0;2.46;0.00;97.54
2022-03-26;Guyana;63232;1226;0;1.94;0.00;98.06
2022-03-26;Guinée Équatoriale;15999;183;0;1.14;0.00;98.86
2022-03-26;Ghana;160925;1445;0;0.90;0.00;99.10
2022-03-26;Gabon;47584;303;0;0.64;0.00;99.36
2022-03-26;Finlande;844713;2985;0;0.35;0.00;99.65
2022-03-26;Estonie;551067;2436;0;0.44;0.00;99.56
2022-03-26;Djibouti;15580;189;0;1.21;0.00;98.79
2022-03-26;Cap-vert;55947;401;0;0.72;0.00;99.28
2022-03-26;Cameroun;119544;1927;0;1.61;0.00;98.39
2022-03-26;République Centrafricaine;14649;113;0;0.77;0.00;99.23
2022-03-26;Botswana;263950;2619;0;0.99;0.00;99.01
2022-03-26;Brunéi Darussalam;130611;202;0;0.15;0.00;99.85
2022-03-26;Bulgarie;1133102;36429;0;3.21;0.00;96.79
2022-03-26;Azerbaïdjan;791695;9679;0;1.22;0.00;98.78
2022-03-26;Argentine;9025257;127904;0;1.42;0.00;98.58
2022-03-26;Yémen;11803;2142;0;18.15;0.00;81.85
2022-03-26;Uruguay;883354;7150;0;0.81;0.00;99.19
2022-03-26;Taïwan;22566;853;0;3.78;0.00;96.22
2022-03-26;Sao Tomé-et-Principe;5945;73;0;1.23;0.00;98.77
2022-03-26;Sierra Leone;7674;125;0;1.63;0.00;98.37
2022-03-26;Suède;2481736;18189;0;0.73;0.00;99.27
2022-03-26;Russie;17481799;359693;0;2.06;0.00;97.94
2022-03-26;Palaos;3987;6;0;0.15;0.00;99.85
2022-03-26;Pologne;5939735;114821;0;1.93;0.00;98.07
2022-03-26;Panama;763280;8163;0;1.07;0.00;98.93
2022-03-26;Norvège;1396911;2339;0;0.17;0.00;99.83
2022-03-26;Nouvelle-Calédonie;60268;310;0;0.51;0.00;99.49
2022-03-26;Maldives;174658;297;0;0.17;0.00;99.83
2022-03-26;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-03-26;Maroc;1162923;16057;0;1.38;0.00;98.62
2022-03-26;Libéria;7397;294;0;3.97;0.00;96.03
2022-03-26;Kazakhstan;1393598;19008;0;1.36;0.00;98.64
2022-03-26;Comores;8081;160;0;1.98;0.00;98.02
2022-03-26;Jordanie;1689314;14003;0;0.83;0.00;99.17
2022-03-26;Iraq;2317747;25149;0;1.09;0.00;98.91
2022-03-26;Indonésie;5986830;154343;0;2.58;0.00;97.42
2022-03-26;Hong-Kong;1120470;7101;0;0.63;0.00;99.37
2022-03-26;Grèce;2916892;27216;0;0.93;0.00;99.07
2022-03-26;Gibraltar;16660;101;0;0.61;0.00;99.39
2022-03-26;Royaume-Uni;20832253;164945;0;0.79;0.00;99.21
2022-03-26;Fidji;64376;834;0;1.30;0.00;98.70
2022-03-26;Égypte;500889;24361;0;4.86;0.00;95.14
2022-03-26;Danemark;3051175;5604;0;0.18;0.00;99.82
2022-03-26;Chine;197228;4638;0;2.35;0.00;97.65
2022-03-26;Congo (Brazzaville);24062;384;0;1.60;0.00;98.40
2022-03-26;Bélarus;958492;6778;0;0.71;0.00;99.29
2022-03-26;Bolivie;901108;21487;0;2.38;0.00;97.62
2022-03-26;Bahreïn;550362;1468;0;0.27;0.00;99.73
2022-03-26;Bosnie-Herzégovine;374810;15702;0;4.19;0.00;95.81
2022-03-26;Albanie;273387;3491;0;1.28;0.00;98.72
2022-03-25;Albanie;273318;3490;0;1.28;0.00;98.72
2022-03-25;Bosnie-Herzégovine;374810;15702;0;4.19;0.00;95.81
2022-03-25;Bahreïn;549718;1468;0;0.27;0.00;99.73
2022-03-25;Bolivie;900845;21487;0;2.39;0.00;97.61
2022-03-25;Bélarus;957088;6767;0;0.71;0.00;99.29
2022-03-25;Congo (Brazzaville);24062;384;0;1.60;0.00;98.40
2022-03-25;Chine;191665;4638;0;2.42;0.00;97.58
2022-03-25;Danemark;3046853;5563;0;0.18;0.00;99.82
2022-03-25;Égypte;500889;24361;0;4.86;0.00;95.14
2022-03-25;Fidji;64376;834;0;1.30;0.00;98.70
2022-03-25;Royaume-Uni;20832252;164945;0;0.79;0.00;99.21
2022-03-25;Gibraltar;16660;101;0;0.61;0.00;99.39
2022-03-25;Grèce;2900334;27160;0;0.94;0.00;99.06
2022-03-25;Hong-Kong;1111629;6962;0;0.63;0.00;99.37
2022-03-25;Indonésie;5986830;154343;0;2.58;0.00;97.42
2022-03-25;Iraq;2317498;25145;0;1.09;0.00;98.91
2022-03-25;Jordanie;1689314;14003;0;0.83;0.00;99.17
2022-03-25;Comores;8081;160;0;1.98;0.00;98.02
2022-03-25;Kazakhstan;1393546;19008;0;1.36;0.00;98.64
2022-03-25;Libéria;7397;294;0;3.97;0.00;96.03
2022-03-25;Maroc;1162841;16056;0;1.38;0.00;98.62
2022-03-25;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-03-25;Maldives;174658;297;0;0.17;0.00;99.83
2022-03-25;Nouvelle-Calédonie;60268;310;0;0.51;0.00;99.49
2022-03-25;Norvège;1395556;2339;0;0.17;0.00;99.83
2022-03-25;Panama;763025;8162;0;1.07;0.00;98.93
2022-03-25;Pologne;5933107;114736;0;1.93;0.00;98.07
2022-03-25;Palaos;3987;6;0;0.15;0.00;99.85
2022-03-25;Russie;17458275;359307;0;2.06;0.00;97.94
2022-03-25;Suède;2481736;18189;0;0.73;0.00;99.27
2022-03-25;Sierra Leone;7674;125;0;1.63;0.00;98.37
2022-03-25;Sao Tomé-et-Principe;5944;73;0;1.23;0.00;98.77
2022-03-25;Taïwan;22463;853;0;3.80;0.00;96.20
2022-03-25;Uruguay;882379;7149;0;0.81;0.00;99.19
2022-03-25;Yémen;11803;2142;0;18.15;0.00;81.85
2022-03-25;Argentine;9023812;127846;0;1.42;0.00;98.58
2022-03-25;Azerbaïdjan;791654;9675;0;1.22;0.00;98.78
2022-03-25;Bulgarie;1132398;36425;0;3.22;0.00;96.78
2022-03-25;Brunéi Darussalam;129837;200;0;0.15;0.00;99.85
2022-03-25;Botswana;263950;2619;0;0.99;0.00;99.01
2022-03-25;République Centrafricaine;14649;113;0;0.77;0.00;99.23
2022-03-25;Cameroun;119544;1927;0;1.61;0.00;98.39
2022-03-25;Cap-vert;55945;401;0;0.72;0.00;99.28
2022-03-25;Djibouti;15580;189;0;1.21;0.00;98.79
2022-03-25;Estonie;549793;2429;0;0.44;0.00;99.56
2022-03-25;Finlande;844713;2985;0;0.35;0.00;99.65
2022-03-25;Gabon;47584;303;0;0.64;0.00;99.36
2022-03-25;Ghana;160894;1445;0;0.90;0.00;99.10
2022-03-25;Guinée Équatoriale;15999;183;0;1.14;0.00;98.86
2022-03-25;Guyana;63223;1226;0;1.94;0.00;98.06
2022-03-25;Hongrie;1839358;45258;0;2.46;0.00;97.54
2022-03-25;Jamaïque;128628;2875;0;2.24;0.00;97.76
2022-03-25;Kiribati;3062;13;0;0.42;0.00;99.58
2022-03-25;Sri Lanka;660633;16452;0;2.49;0.00;97.51
2022-03-25;Libye;501420;6397;0;1.28;0.00;98.72
2022-03-25;Macao;82;0;0;0.00;0.00;100.00
2022-03-25;Madagascar;63928;1380;0;2.16;0.00;97.84
2022-03-25;Maurice;204200;968;0;0.47;0.00;99.53
2022-03-25;Namibie;157576;4018;0;2.55;0.00;97.45
2022-03-25;Pays-Bas;7876702;22488;0;0.29;0.00;99.71
2022-03-25;Oman;387922;4250;0;1.10;0.00;98.90
2022-03-25;Pakistan;1523590;30340;0;1.99;0.00;98.01
2022-03-25;Portugal;3534003;21545;0;0.61;0.00;99.39
2022-03-25;Serbie;1966078;15737;0;0.80;0.00;99.20
2022-03-25;Soudan;61889;4901;0;7.92;0.00;92.08
2022-03-25;Slovaquie;2399832;19229;0;0.80;0.00;99.20
2022-03-25;Soudan du sud;17184;138;0;0.80;0.00;99.20
2022-03-25;Tchad;7288;190;0;2.61;0.00;97.39
2022-03-25;Timor-Leste;22817;130;0;0.57;0.00;99.43
2022-03-25;États-Unis;79934877;976505;0;1.22;0.00;98.78
2022-03-25;Kosovo;227296;3130;0;1.38;0.00;98.62
2022-03-25;Autres;721;15;0;2.08;0.00;97.92
2022-03-25;Antigua-et-Barbuda;7482;135;0;1.80;0.00;98.20
2022-03-25;Antarctique;11;0;0;0.00;0.00;100.00
2022-03-25;Burkina Faso;20822;381;0;1.83;0.00;98.17
2022-03-25;Rép. Dém. du Congo;86611;1335;0;1.54;0.00;98.46
2022-03-25;Chili;3434908;56222;0;1.64;0.00;98.36
2022-03-25;Cuba;1085404;8508;0;0.78;0.00;99.22
2022-03-25;Allemagne;19487710;127599;0;0.65;0.00;99.35
2022-03-25;Équateur;857299;35418;0;4.13;0.00;95.87
2022-03-25;Éthiopie;469604;7491;0;1.60;0.00;98.40
2022-03-25;France;24104252;138451;0;0.57;0.00;99.43
2022-03-25;Guadeloupe;132359;928;0;0.70;0.00;99.30
2022-03-25;Guinée-Bissau;8126;169;0;2.08;0.00;97.92
2022-03-25;Haïti;30511;827;0;2.71;0.00;97.29
2022-03-25;Inde;43018032;520855;0;1.21;0.00;98.79
2022-03-25;Cambodge;135344;3054;0;2.26;0.00;97.74
2022-03-25;Koweït;628130;2553;0;0.41;0.00;99.59
2022-03-25;Liechtenstein;15889;83;0;0.52;0.00;99.48
2022-03-25;Lettonie;786974;5569;0;0.71;0.00;99.29
2022-03-25;Saint Martin;9939;63;0;0.63;0.00;99.37
2022-03-25;Mongolie;917732;2177;0;0.24;0.00;99.76
2022-03-25;Malte;76357;627;0;0.82;0.00;99.18
2022-03-25;Mozambique;225231;2200;0;0.98;0.00;99.02
2022-03-25;Nicaragua;18365;229;0;1.25;0.00;98.75
2022-03-25;Nouvelle-Zélande;588724;217;0;0.04;0.00;99.96
2022-03-25;Philippines;3676230;58831;0;1.60;0.00;98.40
2022-03-25;Palestine;655468;5649;0;0.86;0.00;99.14
2022-03-25;Roumanie;2835749;64867;0;2.29;0.00;97.71
2022-03-25;Seychelles;40044;163;0;0.41;0.00;99.59
2022-03-25;Suriname;79133;1324;0;1.67;0.00;98.33
2022-03-25;Trinité-et-Tobago;136561;3729;0;2.73;0.00;97.27
2022-03-25;Venezuela;520038;5676;0;1.09;0.00;98.91
2022-03-25;Samoa;796;0;0;0.00;0.00;100.00
2022-03-25;Zimbabwe;245645;5436;0;2.21;0.00;97.79
2022-03-25;Afghanistan;177321;7657;0;4.32;0.00;95.68
2022-03-25;Angola;99102;1900;0;1.92;0.00;98.08
2022-03-25;Belgique;3782085;30686;0;0.81;0.00;99.19
2022-03-25;Saint Barthélemy;3805;6;0;0.16;0.00;99.84
2022-03-25;Bhoutan;24316;9;0;0.04;0.00;99.96
2022-03-25;République Tchèque;3784532;39527;0;1.04;0.00;98.96
2022-03-25;Algérie;265612;6873;0;2.59;0.00;97.41
2022-03-25;Espagne;11451676;102392;0;0.89;0.00;99.11
2022-03-25;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-03-25;Guyane Française;78679;394;0;0.50;0.00;99.50
2022-03-25;Guinée;36459;440;0;1.21;0.00;98.79
2022-03-25;Croatie;1091511;15495;0;1.42;0.00;98.58
2022-03-25;Italie;14229495;158582;0;1.11;0.00;98.89
2022-03-25;Kirghizistan;200857;2983;0;1.49;0.00;98.51
2022-03-25;Corée du Sud;11497711;14617;0;0.13;0.00;99.87
2022-03-25;Sainte-Lucie;22919;365;0;1.59;0.00;98.41
2022-03-25;Luxembourg;208223;1025;0;0.49;0.00;99.51
2022-03-25;Montenegro;232626;2698;0;1.16;0.00;98.84
2022-03-25;Birmanie;610493;19428;0;3.18;0.00;96.82
2022-03-25;Malaisie;4101081;34717;0;0.85;0.00;99.15
2022-03-25;Nigéria;255244;3142;0;1.23;0.00;98.77
2022-03-25;Papouasie-Nouvelle-Guinée;43076;640;0;1.49;0.00;98.51
2022-03-25;Réunion;327189;702;0;0.21;0.00;99.79
2022-03-25;Îles Salomon;10426;129;0;1.24;0.00;98.76
2022-03-25;Slovénie;952479;6469;0;0.68;0.00;99.32
2022-03-25;Somalie;26410;1361;0;5.15;0.00;94.85
2022-03-25;Eswatini;69658;1393;0;2.00;0.00;98.00
2022-03-25;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-03-25;Turquie;14775634;97666;0;0.66;0.00;99.34
2022-03-25;St-Vincent / Grenadines;8332;106;0;1.27;0.00;98.73
2022-03-25;Ouganda;163830;3595;0;2.19;0.00;97.81
2022-03-25;Zambie;316422;3966;0;1.25;0.00;98.75
2022-03-25;Émirats Arabes Unis;889456;2302;0;0.26;0.00;99.74
2022-03-25;Australie;4228461;5875;0;0.14;0.00;99.86
2022-03-25;Bangladesh;1951174;29118;0;1.49;0.00;98.51
2022-03-25;Bénin;26952;163;0;0.60;0.00;99.40
2022-03-25;Bahamas;33242;788;0;2.37;0.00;97.63
2022-03-25;Canada;3445404;37449;0;1.09;0.00;98.91
2022-03-25;Côte d'Ivoire;81690;796;0;0.97;0.00;99.03
2022-03-25;Costa Rica;834726;8266;0;0.99;0.00;99.01
2022-03-25;Chypre;400534;930;0;0.23;0.00;99.77
2022-03-25;République Dominicaine;577673;4375;0;0.76;0.00;99.24
2022-03-25;Érythrée;9724;103;0;1.06;0.00;98.94
2022-03-25;Géorgie;1645301;16698;0;1.01;0.00;98.99
2022-03-25;Gambie;11986;365;0;3.05;0.00;96.95
2022-03-25;Guatemala;823145;17274;0;2.10;0.00;97.90
2022-03-25;Honduras;420621;10871;0;2.58;0.00;97.42
2022-03-25;Israël;3835693;10460;0;0.27;0.00;99.73
2022-03-25;Islande;178385;97;0;0.05;0.00;99.95
2022-03-25;Kenya;323350;5647;0;1.75;0.00;98.25
2022-03-25;Liban;1090208;10272;0;0.94;0.00;99.06
2022-03-25;Lituanie;1009756;8804;0;0.87;0.00;99.13
2022-03-25;Moldavie;512047;11409;0;2.23;0.00;97.77
2022-03-25;Mali;30468;727;0;2.39;0.00;97.61
2022-03-25;Mexique;5647041;322634;0;5.71;0.00;94.29
2022-03-25;Mauritanie;58665;981;0;1.67;0.00;98.33
2022-03-25;Polynésie Française;71868;646;0;0.90;0.00;99.10
2022-03-25;Qatar;360619;677;0;0.19;0.00;99.81
2022-03-25;Arabie Saoudite;750179;9036;0;1.20;0.00;98.80
2022-03-25;Sénégal;85854;1964;0;2.29;0.00;97.71
2022-03-25;Syrie;55623;3130;0;5.63;0.00;94.37
2022-03-25;Tonga;4872;2;0;0.04;0.00;99.96
2022-03-25;Thaïlande;3503264;24715;0;0.71;0.00;99.29
2022-03-25;Ukraine;5040518;112459;0;2.23;0.00;97.77
2022-03-25;Vatican;29;0;0;0.00;0.00;100.00
2022-03-25;Vanuatu;1963;1;0;0.05;0.00;99.95
2022-03-25;Afrique du Sud;3710766;99939;0;2.69;0.00;97.31
2022-03-25;Andorre;39713;153;0;0.39;0.00;99.61
2022-03-25;Arménie;422423;8607;0;2.04;0.00;97.96
2022-03-25;Autriche;3665003;15619;0;0.43;0.00;99.57
2022-03-25;Barbade;58270;330;0;0.57;0.00;99.43
2022-03-25;Burundi;38440;38;0;0.10;0.00;99.90
2022-03-25;Brésil;29809769;658855;0;2.21;0.00;97.79
2022-03-25;Belize;57231;654;0;1.14;0.00;98.86
2022-03-25;Suisse;3419549;13507;0;0.39;0.00;99.61
2022-03-25;Colombie;6082943;139544;0;2.29;0.00;97.71
2022-03-25;Dominique;11787;63;0;0.53;0.00;99.47
2022-03-25;Grenade;13967;218;0;1.56;0.00;98.44
2022-03-25;Irlande;1422945;6710;0;0.47;0.00;99.53
2022-03-25;Iran;7147407;139917;0;1.96;0.00;98.04
2022-03-25;Japon;6285894;27614;0;0.44;0.00;99.56
2022-03-25;Saint-Kitts-et-Nevis;5548;42;0;0.76;0.00;99.24
2022-03-25;Laos;164078;654;0;0.40;0.00;99.60
2022-03-25;Lesotho;32880;697;0;2.12;0.00;97.88
2022-03-25;Monaco;10490;54;0;0.51;0.00;99.49
2022-03-25;Macédoine;304648;9197;0;3.02;0.00;96.98
2022-03-25;Martinique;142024;910;0;0.64;0.00;99.36
2022-03-25;Malawi;85596;2626;0;3.07;0.00;96.93
2022-03-25;Niger;8799;308;0;3.50;0.00;96.50
2022-03-25;Népal;978309;11951;0;1.22;0.00;98.78
2022-03-25;Pérou;3544338;212050;0;5.98;0.00;94.02
2022-03-25;Paraguay;647762;18662;0;2.88;0.00;97.12
2022-03-25;Rwanda;129706;1459;0;1.12;0.00;98.88
2022-03-25;Singapour;1060723;1239;0;0.12;0.00;99.88
2022-03-25;Saint-Marin;15125;112;0;0.74;0.00;99.26
2022-03-25;El Salvador;161052;4115;0;2.56;0.00;97.44
2022-03-25;Togo;36907;272;0;0.74;0.00;99.26
2022-03-25;Tunisie;1033731;28165;0;2.72;0.00;97.28
2022-03-25;Tanzanie;33797;800;0;2.37;0.00;97.63
2022-03-25;Ouzbékistan;237542;1637;0;0.69;0.00;99.31
2022-03-25;Viet Nam;8761252;42196;0;0.48;0.00;99.52
2022-03-25;Mayotte;36839;187;0;0.51;0.00;99.49
2022-03-24;Mayotte;36800;187;0;0.51;0.00;99.49
2022-03-24;Viet Nam;8599751;42145;0;0.49;0.00;99.51
2022-03-24;Ouzbékistan;237533;1637;0;0.69;0.00;99.31
2022-03-24;Tanzanie;33797;800;0;2.37;0.00;97.63
2022-03-24;Tunisie;1033731;28165;0;2.72;0.00;97.28
2022-03-24;Togo;36907;272;0;0.74;0.00;99.26
2022-03-24;El Salvador;161052;4115;0;2.56;0.00;97.44
2022-03-24;Saint-Marin;15125;112;0;0.74;0.00;99.26
2022-03-24;Singapour;1053139;1226;0;0.12;0.00;99.88
2022-03-24;Rwanda;129705;1459;0;1.12;0.00;98.88
2022-03-24;Paraguay;647672;18608;0;2.87;0.00;97.13
2022-03-24;Pérou;3543790;212022;0;5.98;0.00;94.02
2022-03-24;Népal;978297;11951;0;1.22;0.00;98.78
2022-03-24;Niger;8799;308;0;3.50;0.00;96.50
2022-03-24;Malawi;85586;2626;0;3.07;0.00;96.93
2022-03-24;Martinique;138039;909;0;0.66;0.00;99.34
2022-03-24;Macédoine;304326;9191;0;3.02;0.00;96.98
2022-03-24;Monaco;10431;54;0;0.52;0.00;99.48
2022-03-24;Lesotho;32880;697;0;2.12;0.00;97.88
2022-03-24;Laos;161866;652;0;0.40;0.00;99.60
2022-03-24;Saint-Kitts-et-Nevis;5548;42;0;0.76;0.00;99.24
2022-03-24;Japon;6238527;27499;0;0.44;0.00;99.56
2022-03-24;Iran;7145877;139865;0;1.96;0.00;98.04
2022-03-24;Irlande;1413798;6693;0;0.47;0.00;99.53
2022-03-24;Grenade;13967;218;0;1.56;0.00;98.44
2022-03-24;Dominique;11787;63;0;0.53;0.00;99.47
2022-03-24;Colombie;6082577;139531;0;2.29;0.00;97.71
2022-03-24;Suisse;3402297;13498;0;0.40;0.00;99.60
2022-03-24;Belize;57212;654;0;1.14;0.00;98.86
2022-03-24;Brésil;29775568;658600;0;2.21;0.00;97.79
2022-03-24;Burundi;38406;38;0;0.10;0.00;99.90
2022-03-24;Barbade;58128;329;0;0.57;0.00;99.43
2022-03-24;Autriche;3627093;15579;0;0.43;0.00;99.57
2022-03-24;Arménie;422401;8604;0;2.04;0.00;97.96
2022-03-24;Andorre;39713;155;0;0.39;0.00;99.61
2022-03-24;Afrique du Sud;3709209;99932;0;2.69;0.00;97.31
2022-03-24;Vanuatu;1704;1;0;0.06;0.00;99.94
2022-03-24;Vatican;29;0;0;0.00;0.00;100.00
2022-03-24;Ukraine;5040518;112459;0;2.23;0.00;97.77
2022-03-24;Thaïlande;3450980;24579;0;0.71;0.00;99.29
2022-03-24;Tonga;4537;2;0;0.04;0.00;99.96
2022-03-24;Syrie;55623;3130;0;5.63;0.00;94.37
2022-03-24;Sénégal;85842;1964;0;2.29;0.00;97.71
2022-03-24;Arabie Saoudite;750080;9034;0;1.20;0.00;98.80
2022-03-24;Qatar;360497;677;0;0.19;0.00;99.81
2022-03-24;Polynésie Française;71868;646;0;0.90;0.00;99.10
2022-03-24;Mauritanie;58665;981;0;1.67;0.00;98.33
2022-03-24;Mexique;5640305;322277;0;5.71;0.00;94.29
2022-03-24;Mali;30466;727;0;2.39;0.00;97.61
2022-03-24;Moldavie;511662;11408;0;2.23;0.00;97.77
2022-03-24;Lituanie;1006330;8788;0;0.87;0.00;99.13
2022-03-24;Liban;1089830;10267;0;0.94;0.00;99.06
2022-03-24;Kenya;323333;5647;0;1.75;0.00;98.25
2022-03-24;Islande;177015;95;0;0.05;0.00;99.95
2022-03-24;Israël;3818058;10455;0;0.27;0.00;99.73
2022-03-24;Honduras;418792;10869;0;2.60;0.00;97.40
2022-03-24;Guatemala;821834;17267;0;2.10;0.00;97.90
2022-03-24;Gambie;11978;365;0;3.05;0.00;96.95
2022-03-24;Géorgie;1644711;16688;0;1.01;0.00;98.99
2022-03-24;Érythrée;9723;103;0;1.06;0.00;98.94
2022-03-24;République Dominicaine;577673;4375;0;0.76;0.00;99.24
2022-03-24;Chypre;397205;927;0;0.23;0.00;99.77
2022-03-24;Costa Rica;833909;8263;0;0.99;0.00;99.01
2022-03-24;Côte d'Ivoire;81680;796;0;0.97;0.00;99.03
2022-03-24;Canada;3436460;37406;0;1.09;0.00;98.91
2022-03-24;Bahamas;33242;787;0;2.37;0.00;97.63
2022-03-24;Bénin;26952;163;0;0.60;0.00;99.40
2022-03-24;Bangladesh;1951072;29118;0;1.49;0.00;98.51
2022-03-24;Australie;4180473;5850;0;0.14;0.00;99.86
2022-03-24;Émirats Arabes Unis;889108;2302;0;0.26;0.00;99.74
2022-03-24;Zambie;316312;3965;0;1.25;0.00;98.75
2022-03-24;Ouganda;163817;3595;0;2.19;0.00;97.81
2022-03-24;St-Vincent / Grenadines;8330;106;0;1.27;0.00;98.73
2022-03-24;Turquie;14760331;97598;0;0.66;0.00;99.34
2022-03-24;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-03-24;Eswatini;69633;1393;0;2.00;0.00;98.00
2022-03-24;Somalie;26410;1361;0;5.15;0.00;94.85
2022-03-24;Slovénie;949640;6461;0;0.68;0.00;99.32
2022-03-24;Îles Salomon;10426;129;0;1.24;0.00;98.76
2022-03-24;Réunion;327189;702;0;0.21;0.00;99.79
2022-03-24;Papouasie-Nouvelle-Guinée;41533;639;0;1.54;0.00;98.46
2022-03-24;Nigéria;255244;3142;0;1.23;0.00;98.77
2022-03-24;Malaisie;4079242;34664;0;0.85;0.00;99.15
2022-03-24;Birmanie;610176;19428;0;3.18;0.00;96.82
2022-03-24;Montenegro;232561;2698;0;1.16;0.00;98.84
2022-03-24;Luxembourg;206044;1023;0;0.50;0.00;99.50
2022-03-24;Sainte-Lucie;22907;365;0;1.59;0.00;98.41
2022-03-24;Corée du Sud;11162232;14294;0;0.13;0.00;99.87
2022-03-24;Kirghizistan;200847;2982;0;1.48;0.00;98.52
2022-03-24;Italie;14153098;158436;0;1.12;0.00;98.88
2022-03-24;Croatie;1089696;15485;0;1.42;0.00;98.58
2022-03-24;Guinée;36459;440;0;1.21;0.00;98.79
2022-03-24;Guyane Française;78326;394;0;0.50;0.00;99.50
2022-03-24;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-03-24;Espagne;11378784;102053;0;0.90;0.00;99.10
2022-03-24;Algérie;265599;6873;0;2.59;0.00;97.41
2022-03-24;République Tchèque;3776874;39495;0;1.05;0.00;98.95
2022-03-24;Bhoutan;23814;9;0;0.04;0.00;99.96
2022-03-24;Saint Barthélemy;3805;6;0;0.16;0.00;99.84
2022-03-24;Belgique;3771233;30662;0;0.81;0.00;99.19
2022-03-24;Angola;99081;1900;0;1.92;0.00;98.08
2022-03-24;Afghanistan;177321;7657;0;4.32;0.00;95.68
2022-03-24;Zimbabwe;245194;5432;0;2.22;0.00;97.78
2022-03-24;Samoa;796;0;0;0.00;0.00;100.00
2022-03-24;Venezuela;519872;5673;0;1.09;0.00;98.91
2022-03-24;Trinité-et-Tobago;136220;3727;0;2.74;0.00;97.26
2022-03-24;Suriname;79112;1324;0;1.67;0.00;98.33
2022-03-24;Seychelles;40009;163;0;0.41;0.00;99.59
2022-03-24;Roumanie;2832024;64826;0;2.29;0.00;97.71
2022-03-24;Palestine;655468;5649;0;0.86;0.00;99.14
2022-03-24;Philippines;3675821;58771;0;1.60;0.00;98.40
2022-03-24;Nouvelle-Zélande;574304;201;0;0.03;0.00;99.97
2022-03-24;Nicaragua;18365;228;0;1.24;0.00;98.76
2022-03-24;Mozambique;225223;2200;0;0.98;0.00;99.02
2022-03-24;Malte;75892;626;0;0.82;0.00;99.18
2022-03-24;Mongolie;917579;2177;0;0.24;0.00;99.76
2022-03-24;Saint Martin;9939;63;0;0.63;0.00;99.37
2022-03-24;Lettonie;784155;5559;0;0.71;0.00;99.29
2022-03-24;Liechtenstein;15761;83;0;0.53;0.00;99.47
2022-03-24;Koweït;628130;2553;0;0.41;0.00;99.59
2022-03-24;Cambodge;135285;3054;0;2.26;0.00;97.74
2022-03-24;Inde;43016372;516755;0;1.20;0.00;98.80
2022-03-24;Haïti;30511;827;0;2.71;0.00;97.29
2022-03-24;Guinée-Bissau;8125;169;0;2.08;0.00;97.92
2022-03-24;Guadeloupe;132359;928;0;0.70;0.00;99.30
2022-03-24;France;23965058;138331;0;0.58;0.00;99.42
2022-03-24;Éthiopie;469544;7491;0;1.60;0.00;98.40
2022-03-24;Équateur;855314;35413;0;4.14;0.00;95.86
2022-03-24;Allemagne;19365628;127459;0;0.66;0.00;99.34
2022-03-24;Cuba;1084568;8508;0;0.78;0.00;99.22
2022-03-24;Chili;3426147;56147;0;1.64;0.00;98.36
2022-03-24;Rép. Dém. du Congo;86598;1335;0;1.54;0.00;98.46
2022-03-24;Burkina Faso;20813;379;0;1.82;0.00;98.18
2022-03-24;Antarctique;11;0;0;0.00;0.00;100.00
2022-03-24;Antigua-et-Barbuda;7482;135;0;1.80;0.00;98.20
2022-03-24;Autres;721;15;0;2.08;0.00;97.92
2022-03-24;Kosovo;227265;3130;0;1.38;0.00;98.62
2022-03-24;États-Unis;79888474;975863;0;1.22;0.00;98.78
2022-03-24;Timor-Leste;22813;130;0;0.57;0.00;99.43
2022-03-24;Tchad;7288;190;0;2.61;0.00;97.39
2022-03-24;Soudan du sud;17184;138;0;0.80;0.00;99.20
2022-03-24;Slovaquie;2390390;19209;0;0.80;0.00;99.20
